file_path,original_path,word,speaker,duration,rms_energy,snr,quality_score
processed_audio\بسة\Ahmed_5_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بسة\5.wav,بسة,Ahmed,3.0,0.02960026077926159,-inf,0.30000000000000004
processed_audio\بسة\Ahmed_6_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بسة\6.wav,بسة,Ahmed,3.0,0.03700963035225868,-inf,0.30000000000000004
processed_audio\بطة\Haifa_14_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بطة\14.wav,بطة,Haifa,3.0,0.020857179572766702,-inf,0.30000000000000004
processed_audio\بطة\Haifa_15_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بطة\15.wav,بطة,Haifa,3.0,0.020683635407974212,-inf,0.30000000000000004
processed_audio\بطة\Haifa_16_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بطة\16.wav,بطة,Haifa,3.0,0.02477515799953959,-inf,0.30000000000000004
processed_audio\بطة\Haifa_17_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بطة\17.wav,بطة,Haifa,3.0,0.023628198951875654,-inf,0.30000000000000004
processed_audio\بطة\Haifa_18_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بطة\18.wav,بطة,Haifa,3.0,0.020972852665773235,-inf,0.30000000000000004
processed_audio\بطة\Haifa_19_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بطة\19.wav,بطة,Haifa,3.0,0.04617312793328651,-1.534991528758435,0.5
processed_audio\بيت\Ahmed_0_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\0.wav,بيت,Ahmed,3.0,0.10520752519369125,12.047693252563477,0.8999999999999999
processed_audio\بيت\Ahmed_01_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\01.wav,بيت,Ahmed,3.0,0.09264685213565826,3.540733814239502,0.4
processed_audio\بيت\Ahmed_02_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\02.wav,بيت,Ahmed,3.0,0.06079781800508499,-inf,0.4
processed_audio\بيت\Ahmed_03_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\03.wav,بيت,Ahmed,3.0,0.06315824389457703,-inf,0.4
processed_audio\بيت\Ahmed_1_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\1.wav,بيت,Ahmed,3.0,0.043591050922588734,-inf,0.30000000000000004
processed_audio\بيت\Haifa_14_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\14.wav,بيت,Haifa,3.0,0.036059593196528794,-1.4838968261881849,0.5
processed_audio\بيت\Haifa_15_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\15.wav,بيت,Haifa,3.0,0.015961367649480317,-inf,0.30000000000000004
processed_audio\بيت\Haifa_16_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\16.wav,بيت,Haifa,3.0,0.013640146243137613,-inf,0.30000000000000004
processed_audio\بيت\Haifa_18_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\18.wav,بيت,Haifa,3.0,0.029294707807576724,-3.5700611075087596,0.4
processed_audio\بيت\Haifa_19_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\19.wav,بيت,Haifa,3.0,0.028149431034709942,-3.254609791185511,0.4
processed_audio\بيت\Ahmed_2_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\2.wav,بيت,Ahmed,3.0,0.057504452764987946,-inf,0.4
processed_audio\بيت\Ahmed_3_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\3.wav,بيت,Ahmed,3.0,0.09692441672086716,18.467510223388672,0.7999999999999999
processed_audio\بيت\Ahmed_4_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\4.wav,بيت,Ahmed,3.0,0.06160665303468704,-inf,0.4
processed_audio\بيت\Ahmed_5_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\5.wav,بيت,Ahmed,3.0,0.059458550065755844,-inf,0.4
processed_audio\بيت\Ahmed_6_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\6.wav,بيت,Ahmed,3.0,0.06492851674556732,-inf,0.4
processed_audio\بيض\Ahmed_0_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\0.wav,بيض,Ahmed,3.0,0.08774846128875212,0.046597766120446006,0.6
processed_audio\بيض\Ahmed_00_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\00.wav,بيض,Ahmed,3.0,0.043800501471435445,-inf,0.30000000000000004
processed_audio\بيض\Ahmed_01_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\01.wav,بيض,Ahmed,3.0,0.11104901722777258,5.799493609087156,0.7
processed_audio\بيض\Ahmed_02_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\02.wav,بيض,Ahmed,3.0,0.039960013170110095,0.4903871387325942,0.4
processed_audio\بيض\Ahmed_03_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\03.wav,بيض,Ahmed,3.0,0.1102443252899298,-6.794005113115217,0.6
processed_audio\بيض\Ahmed_04_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\04.wav,بيض,Ahmed,3.0,0.09554372090710483,8.843931365768746,0.7999999999999999
processed_audio\بيض\Ahmed_05_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\05.wav,بيض,Ahmed,3.0,0.09461364983092696,2.6327428133425403,0.5
processed_audio\بيض\Ahmed_06_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\06.wav,بيض,Ahmed,3.0,0.10074247419834137,33.382991790771484,0.8999999999999999
processed_audio\بيض\Ahmed_1_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\1.wav,بيض,Ahmed,3.0,0.10940481725286864,2.5644641435156013,0.6
processed_audio\بيض\Ahmed_2_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\2.wav,بيض,Ahmed,3.0,0.06320647134930078,-0.27181482565828924,0.6
processed_audio\بيض\Wessam_29_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\29.wav,بيض,Wessam,3.0,0.019436186286672447,-inf,0.30000000000000004
processed_audio\بيض\Ahmed_3_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\3.wav,بيض,Ahmed,3.0,0.10342307262096727,-1.6983209366415633,0.5
processed_audio\بيض\Wessam_30_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\30.wav,بيض,Wessam,3.0,0.019507115220648588,-inf,0.30000000000000004
processed_audio\بيض\Wessam_31_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\31.wav,بيض,Wessam,3.0,0.028343628041027687,-inf,0.30000000000000004
processed_audio\بيض\Wessam_32_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\32.wav,بيض,Wessam,3.0,0.0247815453526871,-inf,0.30000000000000004
processed_audio\بيض\Wessam_33_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\33.wav,بيض,Wessam,3.0,0.02691639660746621,133.11685213122718,0.7
processed_audio\بيض\Wessam_34_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\34.wav,بيض,Wessam,3.0,0.022257329975756475,-inf,0.30000000000000004
processed_audio\بيض\Wessam_35_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\35.wav,بيض,Wessam,3.0,0.017417657321275596,-inf,0.30000000000000004
processed_audio\بيض\Wessam_36_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\36.wav,بيض,Wessam,3.0,0.034876878882277605,-4.367711480076628,0.4
processed_audio\بيض\Ahmed_4_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\4.wav,بيض,Ahmed,3.0,0.12006530062168498,0.04800849393174877,0.6
processed_audio\بيض\Ahmed_5_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\5.wav,بيض,Ahmed,3.0,0.05267021805047989,-inf,0.4
processed_audio\بيض\Ahmed_6_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\6.wav,بيض,Ahmed,3.0,0.09364066789932186,-0.9933173923142534,0.6
processed_audio\تعبان\Aseel_21_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تعبان\21.wav,تعبان,Aseel,3.0,0.03231922537088394,-inf,0.30000000000000004
processed_audio\تعبان\Aseel_22_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تعبان\22.wav,تعبان,Aseel,3.0,0.037155881524086,-inf,0.30000000000000004
processed_audio\تعبان\Aseel_23_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تعبان\23.wav,تعبان,Aseel,3.0,0.035583045333623886,-inf,0.30000000000000004
processed_audio\تعبان\Aseel_24_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تعبان\24.wav,تعبان,Aseel,3.0,0.08388448506593704,0.5398738980293274,0.6
processed_audio\تفاح\Ahmed_0_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\0.wav,تفاح,Ahmed,3.0,0.05813366581196353,0.0943140376298861,0.6
processed_audio\تفاح\Ahmed_01_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\01.wav,تفاح,Ahmed,3.0,0.07005484073045565,1.6775936499910555,0.5
processed_audio\تفاح\Ahmed_02_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\02.wav,تفاح,Ahmed,3.0,0.030560079962015152,-inf,0.30000000000000004
processed_audio\تفاح\Ahmed_03_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\03.wav,تفاح,Ahmed,3.0,0.030126290395855904,-inf,0.30000000000000004
processed_audio\تفاح\Ahmed_04_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\04.wav,تفاح,Ahmed,3.0,0.04970533873654478,0.3186702897260243,0.5
processed_audio\تفاح\Ahmed_05_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\05.wav,تفاح,Ahmed,3.0,0.04049183428287506,-inf,0.30000000000000004
processed_audio\تفاح\Ahmed_1_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\1.wav,تفاح,Ahmed,3.0,0.0345042459666729,-inf,0.30000000000000004
processed_audio\تفاح\Haifa_14_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\14.wav,تفاح,Haifa,3.0,0.023963969469050814,-inf,0.30000000000000004
processed_audio\تفاح\Haifa_15_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\15.wav,تفاح,Haifa,3.0,0.05490663101981573,3.646903374889678,0.6
processed_audio\تفاح\Haifa_16_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\16.wav,تفاح,Haifa,3.0,0.024799811789264783,-inf,0.30000000000000004
processed_audio\تفاح\Haifa_17_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\17.wav,تفاح,Haifa,3.0,0.03239376374808591,-inf,0.30000000000000004
processed_audio\تفاح\Haifa_18_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\18.wav,تفاح,Haifa,3.0,0.024875673777562182,-inf,0.30000000000000004
processed_audio\تفاح\Haifa_19_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\19.wav,تفاح,Haifa,3.0,0.028875821658074084,-inf,0.30000000000000004
processed_audio\تفاح\Ahmed_2_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\2.wav,تفاح,Ahmed,3.0,0.038828182965517044,-inf,0.30000000000000004
processed_audio\تفاح\Haifa_20_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\20.wav,تفاح,Haifa,3.0,0.02301673960482543,-inf,0.30000000000000004
processed_audio\تفاح\Ahmed_3_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\3.wav,تفاح,Ahmed,3.0,0.09223562775475694,-6.086341467296023,0.5
processed_audio\تفاح\Ahmed_4_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\4.wav,تفاح,Ahmed,3.0,0.050870876759290695,1.0391120910644531,0.5
processed_audio\تفاح\Ahmed_5_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\5.wav,تفاح,Ahmed,3.0,0.05514842719360201,4.216696746443849,0.5
processed_audio\تفاح\Ahmed_6_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\6.wav,تفاح,Ahmed,3.0,0.028754688799381256,-inf,0.30000000000000004
processed_audio\تفاحة\Aseel_21_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاحة\21.wav,تفاحة,Aseel,3.0,0.07103972882032394,-6.663350582122803,0.5
processed_audio\تفاحة\Aseel_22_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاحة\22.wav,تفاحة,Aseel,3.0,0.05885012630153734,-1.769447353803071,0.5
processed_audio\تفاحة\Aseel_23_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاحة\23.wav,تفاحة,Aseel,3.0,0.05633871222123155,2.706974191119169,0.5
processed_audio\تفاحة\Aseel_24_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاحة\24.wav,تفاحة,Aseel,3.0,0.05863014827065397,5.747077486633558,0.7
processed_audio\تفاحة\Aseel_25_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاحة\25.wav,تفاحة,Aseel,3.0,0.05634613335132599,1.3422443866729736,0.5
processed_audio\تفاحة\Aseel_26_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاحة\26.wav,تفاحة,Aseel,3.0,0.060695125155158805,7.906952537462976,0.7
processed_audio\تمر\Ahmed_1_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\1.wav,تمر,Ahmed,3.0,0.08551456034183502,1.9736623764038086,0.5
processed_audio\تمر\Haifa_14_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\14.wav,تمر,Haifa,3.0,0.017477852136228218,-inf,0.30000000000000004
processed_audio\تمر\Haifa_15_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\15.wav,تمر,Haifa,3.0,0.015798362655909705,-inf,0.30000000000000004
processed_audio\تمر\Haifa_16_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\16.wav,تمر,Haifa,3.0,0.015085284051535822,-inf,0.30000000000000004
processed_audio\تمر\Haifa_17_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\17.wav,تمر,Haifa,3.0,0.015704587873959275,-inf,0.30000000000000004
processed_audio\تمر\Haifa_18_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\18.wav,تمر,Haifa,3.0,0.03797853002533208,-2.613785492153319,0.4
processed_audio\تمر\Haifa_19_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\19.wav,تمر,Haifa,3.0,0.021262580288303242,-inf,0.30000000000000004
processed_audio\تمر\Ahmed_2_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\2.wav,تمر,Ahmed,3.0,0.09152757376432419,10.64046859741211,0.7999999999999999
processed_audio\تمر\Haifa_20_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\20.wav,تمر,Haifa,3.0,0.01795091998970926,-inf,0.30000000000000004
processed_audio\تمر\Aseel_21_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\21.wav,تمر,Aseel,3.0,0.052164386957883835,2.4528067111968994,0.5
processed_audio\تمر\Aseel_22_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\22.wav,تمر,Aseel,3.0,0.05385598540306091,3.8043527603149414,0.5
processed_audio\تمر\Aseel_23_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\23.wav,تمر,Aseel,3.0,0.05051826313138008,10.331229209899902,0.7999999999999999
processed_audio\تمر\Aseel_24_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\24.wav,تمر,Aseel,3.0,0.04883389547467232,-0.746353268623352,0.4
processed_audio\تمر\Aseel_25_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\25.wav,تمر,Aseel,3.0,0.046340074527067295,4.954353093307389,0.4
processed_audio\تمر\Aseel_26_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\26.wav,تمر,Aseel,3.0,0.05466267839074135,5.080913543701172,0.7
processed_audio\تمر\Aseel_27_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\27.wav,تمر,Aseel,3.0,0.047824617475271225,10.392326354980469,0.7
processed_audio\تمر\Ahmed_3_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\3.wav,تمر,Ahmed,3.0,0.09955479204654694,4.541213035583496,0.6
processed_audio\تمر\Ahmed_4_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\4.wav,تمر,Ahmed,3.0,0.1161096443929291,-0.8387200599759815,0.6
processed_audio\تمر\Asem_7_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\7.wav,تمر,Asem,3.0,0.037004517969742926,0.1342997679980395,0.4
processed_audio\تمر\Asem_8_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\8.wav,تمر,Asem,3.0,0.03405714672928034,6.942786875569148,0.6
processed_audio\ثلاثة\Ahmed_0_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\0.wav,ثلاثة,Ahmed,3.0,0.04354192285193643,-1.950387584323658,0.5
processed_audio\ثلاثة\Ahmed_1_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\1.wav,ثلاثة,Ahmed,3.0,0.06956668284322762,4.637699538041303,0.6
processed_audio\ثلاثة\Asem_10_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\10.wav,ثلاثة,Asem,3.0,0.0689329634172256,-3.826030766144341,0.5
processed_audio\ثلاثة\Asem_11_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\11.wav,ثلاثة,Asem,3.0,0.04906918480992317,11.245004653930664,0.7
processed_audio\ثلاثة\Asem_12_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\12.wav,ثلاثة,Asem,3.0,0.037129605456694754,-inf,0.30000000000000004
processed_audio\ثلاثة\Asem_13_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\13.wav,ثلاثة,Asem,3.0,0.0632618314993576,10.191651979140135,0.7999999999999999
processed_audio\ثلاثة\Haifa_14_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\14.wav,ثلاثة,Haifa,3.0,0.07894577085971832,3.7363181114196777,0.5
processed_audio\ثلاثة\Haifa_15_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\15.wav,ثلاثة,Haifa,3.0,0.03506963700056076,-inf,0.30000000000000004
processed_audio\ثلاثة\Haifa_17_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\17.wav,ثلاثة,Haifa,3.0,0.03222218155860901,-inf,0.30000000000000004
processed_audio\ثلاثة\Haifa_18_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\18.wav,ثلاثة,Haifa,3.0,0.028186600655317307,-inf,0.30000000000000004
processed_audio\ثلاثة\Haifa_19_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\19.wav,ثلاثة,Haifa,3.0,0.042099665850400925,7.128881454467773,0.6
processed_audio\ثلاثة\Ahmed_2_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\2.wav,ثلاثة,Ahmed,3.0,0.031066963490193472,-inf,0.30000000000000004
processed_audio\ثلاثة\Aseel_21_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\21.wav,ثلاثة,Aseel,3.0,0.04108254845464507,-inf,0.30000000000000004
processed_audio\ثلاثة\Aseel_22_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\22.wav,ثلاثة,Aseel,3.0,0.05471128860826902,1.782448771797235,0.5
processed_audio\ثلاثة\Aseel_23_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\23.wav,ثلاثة,Aseel,3.0,0.026702926767004483,-inf,0.30000000000000004
processed_audio\ثلاثة\Aseel_24_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\24.wav,ثلاثة,Aseel,3.0,0.02496752142906189,-inf,0.30000000000000004
processed_audio\ثلاثة\Aseel_25_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\25.wav,ثلاثة,Aseel,3.0,0.02433168888092041,-inf,0.30000000000000004
processed_audio\ثلاثة\Aseel_26_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\26.wav,ثلاثة,Aseel,3.0,0.043766580522060394,29.133689880371094,0.7999999999999999
processed_audio\ثلاثة\Ahmed_3_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\3.wav,ثلاثة,Ahmed,3.0,0.05200213837395583,7.129089105135529,0.7999999999999999
processed_audio\ثلاثة\Ahmed_4_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\4.wav,ثلاثة,Ahmed,3.0,0.04302092269062996,3.5888097286224365,0.4
processed_audio\ثلاثة\Ahmed_5_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\5.wav,ثلاثة,Ahmed,3.0,0.051369906182420176,0.1256729465839851,0.6
processed_audio\ثلاثة\Ahmed_6_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\6.wav,ثلاثة,Ahmed,3.0,0.023169072521487352,-inf,0.30000000000000004
processed_audio\ثلاثة\Asem_7_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\7.wav,ثلاثة,Asem,3.0,0.02342415042221546,-inf,0.30000000000000004
processed_audio\ثلاثة\Asem_8_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\8.wav,ثلاثة,Asem,3.0,0.06419440919632878,-0.27603103267833,0.5
processed_audio\ثلاثة\Asem_9_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\9.wav,ثلاثة,Asem,3.0,0.059483037048327754,1.3363247137385676,0.6
processed_audio\ثوب\Haifa_14_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثوب\14.wav,ثوب,Haifa,3.0,0.03837858212594505,-0.6866657673282507,0.4
processed_audio\ثوب\Haifa_15_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثوب\15.wav,ثوب,Haifa,3.0,0.04447408303909656,0.39787741977696056,0.4
processed_audio\ثوب\Haifa_16_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثوب\16.wav,ثوب,Haifa,3.0,0.01815643176832664,-inf,0.30000000000000004
processed_audio\ثوب\Haifa_17_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثوب\17.wav,ثوب,Haifa,3.0,0.033814486911359805,-4.585284260044078,0.4
processed_audio\ثوب\Haifa_18_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثوب\18.wav,ثوب,Haifa,3.0,0.03688899377879933,-4.62452084313621,0.4
processed_audio\ثوب\Aseel_21_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثوب\21.wav,ثوب,Aseel,3.0,0.05768878012895584,-3.957536220550537,0.5
processed_audio\ثوب\Aseel_22_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثوب\22.wav,ثوب,Aseel,3.0,0.05133769288659096,-1.9653958082199097,0.6
processed_audio\ثوب\Aseel_23_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثوب\23.wav,ثوب,Aseel,3.0,0.046254247426986694,9.602679252624512,0.7
processed_audio\ثوب\Aseel_24_processed.wav,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثوب\24.wav,ثوب,Aseel,3.0,0.046099644154310226,0.5294960141181946,0.5
