file_path,word,speaker,duration,quality_score
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باب\7.wav,باب,Asem,0.8243083900226758,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باب\8.wav,باب,Asem,0.7778684807256235,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باب\9.wav,باب,Asem,1.195827664399093,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بابا\0.wav,بابا,Ahmed,0.7635,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بابا\01.wav,بابا,Ahmed,0.8168125,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بابا\1.wav,بابا,Ahmed,0.5171875,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بابا\2.wav,بابا,Ahmed,0.652625,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بابا\21.wav,بابا,Aseel,0.7858956916099773,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بابا\22.wav,بابا,Aseel,0.7383125,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بابا\23.wav,بابا,Aseel,0.9018125,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بابا\24.wav,بابا,Aseel,1.044625,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بابا\25.wav,بابا,Aseel,1.1898125,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بابا\26.wav,بابا,Aseel,1.1325,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بابا\27.wav,بابا,Aseel,1.1080625,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بابا\3.wav,بابا,Ahmed,0.5951875,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بابا\4.wav,بابا,Ahmed,1.034375,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بابا\5.wav,بابا,Ahmed,0.7141875,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بابا\6.wav,بابا,Ahmed,0.8004375,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\0.wav,باص,Ahmed,0.9024375,0.20000000000000004
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\1.wav,باص,Ahmed,1.0155625,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\10.wav,باص,Asem,0.9640625,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\11.wav,باص,Asem,0.5455,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\14.wav,باص,Haifa,0.8200625,0.20000000000000004
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\15.wav,باص,Haifa,1.249625,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\16.wav,باص,Haifa,0.95675,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\17.wav,باص,Haifa,0.6908125,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\18.wav,باص,Haifa,0.55875,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\19.wav,باص,Haifa,0.6646875,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\2 .wav,باص,Ahmed,1.115625,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\20.wav,باص,Haifa,0.6414375,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\21.wav,باص,Aseel,0.5669375,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\22.wav,باص,Aseel,0.9143125,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\23.wav,باص,Aseel,0.8194375,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\24.wav,باص,Aseel,0.8045625,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\25.wav,باص,Aseel,0.483875,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\3.wav,باص,Ahmed,1.25025,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\4.wav,باص,Ahmed,0.9473125,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\5.wav,باص,Ahmed,0.9008125,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\7.wav,باص,Asem,0.651625,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\8.wav,باص,Asem,0.6394375,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\9.wav,باص,Asem,0.6565625,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بسة\0.wav,بسة,Ahmed,0.882375,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بسة\01.wav,بسة,Ahmed,1.0216875,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بسة\02.wav,بسة,Ahmed,1.07975,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بسة\03.wav,بسة,Ahmed,1.253875,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بسة\04.wav,بسة,Ahmed,1.3003125,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بسة\05.wav,بسة,Ahmed,1.2074375,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بسة\1.wav,بسة,Ahmed,0.5376875,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بسة\2.wav,بسة,Ahmed,0.7183125,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بسة\21.wav,بسة,Aseel,0.7145,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بسة\22.wav,بسة,Aseel,0.811125,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بسة\23.wav,بسة,Aseel,0.856,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بسة\24.wav,بسة,Aseel,0.91125,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بسة\25.wav,بسة,Aseel,0.8318125,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بسة\3.wav,بسة,Ahmed,1.0220625,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بسة\4.wav,بسة,Ahmed,0.8591156462585035,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بسة\5.wav,بسة,Ahmed,0.9868480725623583,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بسة\6.wav,بسة,Ahmed,1.0332879818594105,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بطة\14.wav,بطة,Haifa,0.80175,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بطة\15.wav,بطة,Haifa,0.82775,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بطة\16.wav,بطة,Haifa,1.006375,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بطة\17.wav,بطة,Haifa,1.118,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بطة\18.wav,بطة,Haifa,0.863125,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بطة\19.wav,بطة,Haifa,0.679,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\0.wav,بيت,Ahmed,0.6269375,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\01.wav,بيت,Ahmed,0.696625,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\02.wav,بيت,Ahmed,1.2886875,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\03.wav,بيت,Ahmed,0.952,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\1.wav,بيت,Ahmed,0.8010625,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\14.wav,بيت,Haifa,0.5955625,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\15.wav,بيت,Haifa,0.8249375,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\16.wav,بيت,Haifa,0.837625,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\18.wav,بيت,Haifa,0.716,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\19.wav,بيت,Haifa,0.688125,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\2.wav,بيت,Ahmed,0.8359375,0.20000000000000004
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\3.wav,بيت,Ahmed,0.6269375,0.20000000000000004
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\4.wav,بيت,Ahmed,0.8243125,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\5.wav,بيت,Ahmed,0.963625,0.20000000000000004
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيت\6.wav,بيت,Ahmed,0.963625,0.20000000000000004
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\0.wav,بيض,Ahmed,0.5108125,0.20000000000000004
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\00.wav,بيض,Ahmed,0.911375,0.20000000000000004
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\01.wav,بيض,Ahmed,0.6385625,0.20000000000000004
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\02.wav,بيض,Ahmed,0.3715,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\03.wav,بيض,Ahmed,0.6908125,0.20000000000000004
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\04.wav,بيض,Ahmed,0.6269375,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\05.wav,بيض,Ahmed,0.5746875,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\06.wav,بيض,Ahmed,0.5805,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\1.wav,بيض,Ahmed,0.409,0.20000000000000004
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\2.wav,بيض,Ahmed,0.406375,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\29.wav,بيض,Wessam,1.1114375,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\3.wav,بيض,Ahmed,0.55725,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\30.wav,بيض,Wessam,1.0596875,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\31.wav,بيض,Wessam,1.1144375,0.9999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\32.wav,بيض,Wessam,1.1451875,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\33.wav,بيض,Wessam,1.4428125,0.9999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\34.wav,بيض,Wessam,0.901,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\35.wav,بيض,Wessam,1.20475,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\36.wav,بيض,Wessam,0.691625,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\4.wav,بيض,Ahmed,0.5515,0.20000000000000004
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\5.wav,بيض,Ahmed,0.7895,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بيض\6.wav,بيض,Ahmed,0.5456875,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تعبان\21.wav,تعبان,Aseel,1.1218125,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تعبان\22.wav,تعبان,Aseel,1.12525,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تعبان\23.wav,تعبان,Aseel,0.8395625,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تعبان\24.wav,تعبان,Aseel,0.7006875,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\0.wav,تفاح,Ahmed,0.6501875,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\01.wav,تفاح,Ahmed,0.412125,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\02.wav,تفاح,Ahmed,0.754625,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\03.wav,تفاح,Ahmed,0.8126875,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\04.wav,تفاح,Ahmed,0.7081875,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\05.wav,تفاح,Ahmed,0.7895,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\1.wav,تفاح,Ahmed,0.830125,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\14.wav,تفاح,Haifa,0.946625,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\15.wav,تفاح,Haifa,0.4929375,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\16.wav,تفاح,Haifa,0.9149375,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\17.wav,تفاح,Haifa,0.9555,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\18.wav,تفاح,Haifa,0.764125,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\19.wav,تفاح,Haifa,0.97325,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\2.wav,تفاح,Ahmed,0.8881875,0.20000000000000004
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\20.wav,تفاح,Haifa,0.799625,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\3.wav,تفاح,Ahmed,0.702375,0.20000000000000004
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\4.wav,تفاح,Ahmed,0.464375,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\5.wav,تفاح,Ahmed,0.5746875,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاح\6.wav,تفاح,Ahmed,0.7895,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاحة\21.wav,تفاحة,Aseel,0.685,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاحة\22.wav,تفاحة,Aseel,0.5485625,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاحة\23.wav,تفاحة,Aseel,0.635625,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاحة\24.wav,تفاحة,Aseel,0.595,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاحة\25.wav,تفاحة,Aseel,0.6501875,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاحة\26.wav,تفاحة,Aseel,0.5108125,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\1.wav,تمر,Ahmed,0.63275,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\14.wav,تمر,Haifa,0.939,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\15.wav,تمر,Haifa,0.84825,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\16.wav,تمر,Haifa,0.7679375,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\17.wav,تمر,Haifa,0.788875,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\18.wav,تمر,Haifa,0.617875,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\19.wav,تمر,Haifa,0.9459375,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\2.wav,تمر,Ahmed,0.568875,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\20.wav,تمر,Haifa,0.8133125,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\21.wav,تمر,Aseel,0.446625,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\22.wav,تمر,Aseel,0.641875,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\23.wav,تمر,Aseel,0.5955,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\24.wav,تمر,Aseel,0.5540625,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\25.wav,تمر,Aseel,0.488125,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\26.wav,تمر,Aseel,0.5174375,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\27.wav,تمر,Aseel,0.5051875,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\3.wav,تمر,Ahmed,0.6269375,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\4.wav,تمر,Ahmed,0.458625,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\7.wav,تمر,Asem,0.6248125,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\8.wav,تمر,Asem,0.3560625,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\0.wav,ثلاثة,Ahmed,0.40925,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\1.wav,ثلاثة,Ahmed,0.6281875,0.20000000000000004
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\10.wav,ثلاثة,Asem,0.731,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\11.wav,ثلاثة,Asem,0.601625,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\12.wav,ثلاثة,Asem,0.798125,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\13.wav,ثلاثة,Asem,0.745625,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\14.wav,ثلاثة,Haifa,0.658875,0.20000000000000004
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\15.wav,ثلاثة,Haifa,0.7691875,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\17.wav,ثلاثة,Haifa,1.071,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\18.wav,ثلاثة,Haifa,0.806875,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\19.wav,ثلاثة,Haifa,0.592125,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\2.wav,ثلاثة,Ahmed,0.8215,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\21.wav,ثلاثة,Aseel,0.8106875,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\22.wav,ثلاثة,Aseel,0.6839375,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\23.wav,ثلاثة,Aseel,0.9805,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\24.wav,ثلاثة,Aseel,0.823,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\25.wav,ثلاثة,Aseel,0.788125,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\26.wav,ثلاثة,Aseel,0.7270625,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\3.wav,ثلاثة,Ahmed,0.5773125,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\4.wav,ثلاثة,Ahmed,0.687875,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\5.wav,ثلاثة,Ahmed,0.568875,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\6.wav,ثلاثة,Ahmed,0.7749375,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\7.wav,ثلاثة,Asem,0.8243125,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\8.wav,ثلاثة,Asem,0.45275,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\9.wav,ثلاثة,Asem,0.5540625,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثوب\14.wav,ثوب,Haifa,0.3420625,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثوب\15.wav,ثوب,Haifa,0.7330625,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثوب\16.wav,ثوب,Haifa,1.0436875,0.9999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثوب\17.wav,ثوب,Haifa,0.7411875,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثوب\18.wav,ثوب,Haifa,0.4784375,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثوب\21.wav,ثوب,Aseel,0.6834013605442177,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثوب\22.wav,ثوب,Aseel,0.671201814058957,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثوب\23.wav,ثوب,Aseel,0.4954648526077097,0.7999999999999999
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثوب\24.wav,ثوب,Aseel,0.45641723356009073,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثوب\25.wav,ثوب,Aseel,0.6907256235827665,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جا\0.wav,جا,Ahmed,0.8359375,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جا\1.wav,جا,Ahmed,1.3931875,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جا\10.wav,جا,Asem,0.8933125,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جا\11.wav,جا,Asem,0.89575,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جا\14.wav,جا,Haifa,0.643125,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جا\15.wav,جا,Haifa,0.6809375,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جا\16.wav,جا,Haifa,0.5479375,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جا\17.wav,جا,Haifa,0.5223125,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جا\18.wav,جا,Haifa,0.82375,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جا\19.wav,جا,Haifa,0.6760625,0.20000000000000004
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جا\2.wav,جا,Ahmed,0.882375,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جا\20.wav,جا,Haifa,0.868875,0.20000000000000004
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جا\21.wav,جا,Aseel,0.5854375,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جا\22.wav,جا,Aseel,0.7265,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جا\23.wav,جا,Aseel,0.759375,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جا\24.wav,جا,Aseel,0.6146875,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جا\25.wav,جا,Aseel,0.797375,0.6
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جا\3.wav,جا,Ahmed,0.7895,0.4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جا\4.wav,جا,Ahmed,0.2421875,0.7999999999999999
